available_bike_stands,hour,surface_pressure,is_day,apparent_temperature,date
13,20,985.8714285714285,0,24.8,2023-08-15 20:00:00+00:00
12,21,986.3571428571429,0,22.8,2023-08-15 21:00:00+00:00
13,22,986.5714285714286,0,21.914285714285715,2023-08-15 22:00:00+00:00
13,23,986.4500000000002,0,21.400000000000002,2023-08-15 23:00:00+00:00
13,0,986.4000000000001,0,21.0,2023-08-16 00:00:00+00:00
13,1,986.4499999999999,0,21.3,2023-08-16 01:00:00+00:00
14,2,986.175,0,20.6375,2023-08-16 02:00:00+00:00
14,3,986.0500000000001,0,20.3,2023-08-16 03:00:00+00:00
15,4,986.0,0,20.211111111111112,2023-08-16 04:00:00+00:00
19,5,985.9090909090909,0,19.400000000000002,2023-08-16 05:00:00+00:00
20,6,986.0999999999999,1,19.099999999999998,2023-08-16 06:00:00+00:00
20,7,986.7888888888889,1,21.62222222222222,2023-08-16 07:00:00+00:00
20,8,987.4333333333333,1,25.066666666666666,2023-08-16 08:00:00+00:00
19,9,987.6545454545455,1,26.99090909090909,2023-08-16 09:00:00+00:00
20,10,987.4428571428572,1,28.585714285714285,2023-08-16 10:00:00+00:00
14,11,987.0555555555555,1,30.34444444444445,2023-08-16 11:00:00+00:00
17,12,986.8666666666666,1,31.88888888888889,2023-08-16 12:00:00+00:00
21,13,986.4333333333333,1,31.61111111111111,2023-08-16 13:00:00+00:00
16,14,985.75,1,30.75,2023-08-16 14:00:00+00:00
15,15,985.8000000000001,1,29.93333333333333,2023-08-16 15:00:00+00:00
14,16,985.75,1,28.95,2023-08-16 16:00:00+00:00
17,17,985.32,1,28.380000000000003,2023-08-16 17:00:00+00:00
20,18,985.4222222222223,1,27.944444444444443,2023-08-16 18:00:00+00:00
17,19,985.9142857142858,0,27.5,2023-08-16 19:00:00+00:00
17,20,986.4857142857144,0,26.47142857142857,2023-08-16 20:00:00+00:00
17,21,986.9500000000002,0,25.150000000000002,2023-08-16 21:00:00+00:00
17,22,987.0285714285714,0,23.97142857142857,2023-08-16 22:00:00+00:00
17,23,986.75,0,23.099999999999998,2023-08-16 23:00:00+00:00
17,0,986.6,0,22.45,2023-08-17 00:00:00+00:00
17,1,986.6999999999999,0,22.0,2023-08-17 01:00:00+00:00
17,2,986.6999999999999,0,20.95,2023-08-17 02:00:00+00:00
18,3,986.4000000000001,0,19.650000000000002,2023-08-17 03:00:00+00:00
19,4,986.05,0,19.049999999999997,2023-08-17 04:00:00+00:00
21,5,986.0875,0,19.0875,2023-08-17 05:00:00+00:00
21,6,986.3142857142857,1,19.657142857142855,2023-08-17 06:00:00+00:00
19,7,986.3499999999999,1,21.5,2023-08-17 07:00:00+00:00
21,8,986.342857142857,1,23.599999999999998,2023-08-17 08:00:00+00:00
20,9,986.5333333333333,1,25.2,2023-08-17 09:00:00+00:00
19,10,986.7000000000002,1,26.575,2023-08-17 10:00:00+00:00
15,11,986.4200000000001,1,27.339999999999996,2023-08-17 11:00:00+00:00
11,12,985.9499999999999,1,28.650000000000002,2023-08-17 12:00:00+00:00
9,13,985.6727272727272,1,29.41818181818182,2023-08-17 13:00:00+00:00
4,14,985.1600000000001,1,29.74,2023-08-17 14:00:00+00:00
11,15,984.95,1,29.8,2023-08-17 15:00:00+00:00
16,16,984.6777777777778,1,28.666666666666668,2023-08-17 16:00:00+00:00
16,17,984.3888888888889,1,27.833333333333332,2023-08-17 17:00:00+00:00
16,18,984.425,1,27.325,2023-08-17 18:00:00+00:00
11,19,984.5428571428572,0,26.97142857142857,2023-08-17 19:00:00+00:00
4,20,984.8,0,26.05,2023-08-17 20:00:00+00:00
3,21,985.075,0,25.0,2023-08-17 21:00:00+00:00
5,22,985.5333333333333,0,23.5,2023-08-17 22:00:00+00:00
5,23,985.5428571428572,0,22.314285714285713,2023-08-17 23:00:00+00:00
5,0,985.25,0,21.8,2023-08-18 00:00:00+00:00
5,1,985.5499999999998,0,21.400000000000002,2023-08-18 01:00:00+00:00
5,2,985.5,0,20.95,2023-08-18 02:00:00+00:00
5,3,985.1500000000001,0,20.95,2023-08-18 03:00:00+00:00
6,4,985.0142857142857,0,20.571428571428573,2023-08-18 04:00:00+00:00
13,5,984.8000000000001,0,19.900000000000002,2023-08-18 05:00:00+00:00
20,6,985.0111111111112,1,20.200000000000003,2023-08-18 06:00:00+00:00
19,7,985.1999999999999,1,22.7,2023-08-18 07:00:00+00:00
18,8,985.46,1,24.82,2023-08-18 08:00:00+00:00
19,9,986.1090909090909,1,26.5,2023-08-18 09:00:00+00:00
17,10,985.8875,1,27.375,2023-08-18 10:00:00+00:00
14,11,985.7444444444445,1,28.38888888888889,2023-08-18 11:00:00+00:00
13,12,985.688888888889,1,29.666666666666668,2023-08-18 12:00:00+00:00
14,13,985.5,1,30.4,2023-08-18 13:00:00+00:00
15,14,985.28,1,30.3,2023-08-18 14:00:00+00:00
16,15,984.9,1,29.8,2023-08-18 15:00:00+00:00
18,16,984.8777777777777,1,29.333333333333332,2023-08-18 16:00:00+00:00
22,17,984.85,1,29.349999999999998,2023-08-18 17:00:00+00:00
20,18,984.75,1,29.2,2023-08-18 18:00:00+00:00
19,19,985.1222222222223,0,28.41111111111111,2023-08-18 19:00:00+00:00
18,20,985.5333333333333,0,26.37777777777778,2023-08-18 20:00:00+00:00
15,21,985.8142857142857,0,24.085714285714285,2023-08-18 21:00:00+00:00
13,22,985.75,0,23.15,2023-08-18 22:00:00+00:00
12,23,985.7714285714285,0,22.514285714285712,2023-08-18 23:00:00+00:00
7,0,985.85,0,22.349999999999998,2023-08-19 00:00:00+00:00
6,1,985.6,0,22.150000000000002,2023-08-19 01:00:00+00:00
6,2,985.4,0,22.0,2023-08-19 02:00:00+00:00
6,3,985.2999999999998,0,22.05,2023-08-19 03:00:00+00:00
7,4,985.2111111111111,0,21.96666666666667,2023-08-19 04:00:00+00:00
9,5,984.9499999999999,0,21.450000000000003,2023-08-19 05:00:00+00:00
12,6,985.1333333333332,1,21.544444444444444,2023-08-19 06:00:00+00:00
13,7,985.4000000000001,1,22.833333333333332,2023-08-19 07:00:00+00:00
13,8,986.3,1,24.85,2023-08-19 08:00:00+00:00
15,9,987.2571428571429,1,26.614285714285717,2023-08-19 09:00:00+00:00
15,10,987.25,1,27.8,2023-08-19 10:00:00+00:00
16,11,987.2857142857143,1,28.428571428571427,2023-08-19 11:00:00+00:00
15,12,987.1142857142858,1,30.085714285714285,2023-08-19 12:00:00+00:00
17,13,987.0777777777777,1,30.666666666666668,2023-08-19 13:00:00+00:00
15,14,987.0600000000001,1,29.96,2023-08-19 14:00:00+00:00
12,15,986.3,1,30.2,2023-08-19 15:00:00+00:00
18,16,985.9888888888888,1,30.366666666666667,2023-08-19 16:00:00+00:00
20,17,986.0999999999999,1,29.866666666666667,2023-08-19 17:00:00+00:00
18,18,986.188888888889,1,29.06666666666667,2023-08-19 18:00:00+00:00
18,19,986.65,0,28.05,2023-08-19 19:00:00+00:00
21,20,987.1142857142858,0,26.157142857142855,2023-08-19 20:00:00+00:00
18,21,987.6,0,24.45,2023-08-19 21:00:00+00:00
16,22,988.1285714285714,0,23.771428571428572,2023-08-19 22:00:00+00:00
16,23,988.4499999999999,0,23.150000000000002,2023-08-19 23:00:00+00:00
16,0,988.3000000000001,0,22.25,2023-08-20 00:00:00+00:00
15,1,987.9,0,21.55,2023-08-20 01:00:00+00:00
15,2,987.7999999999998,0,21.55,2023-08-20 02:00:00+00:00
17,3,987.9,0,21.849999999999998,2023-08-20 03:00:00+00:00
15,4,988.05,0,22.35,2023-08-20 04:00:00+00:00
15,5,988.0,0,22.75,2023-08-20 05:00:00+00:00
15,6,988.0999999999999,1,22.900000000000002,2023-08-20 06:00:00+00:00
16,7,988.5142857142856,1,24.428571428571427,2023-08-20 07:00:00+00:00
19,8,989.25,1,27.4,2023-08-20 08:00:00+00:00
20,9,989.9285714285714,1,29.285714285714285,2023-08-20 09:00:00+00:00
19,10,989.6428571428571,1,30.485714285714288,2023-08-20 10:00:00+00:00
18,11,989.5857142857142,1,31.685714285714287,2023-08-20 11:00:00+00:00
20,12,989.7142857142857,1,32.67142857142857,2023-08-20 12:00:00+00:00
18,13,989.4857142857143,1,33.528571428571425,2023-08-20 13:00:00+00:00
15,14,989.3,1,33.7,2023-08-20 14:00:00+00:00
16,15,988.9500000000002,1,33.300000000000004,2023-08-20 15:00:00+00:00
14,16,988.6555555555556,1,32.544444444444444,2023-08-20 16:00:00+00:00
16,17,988.525,1,31.65,2023-08-20 17:00:00+00:00
15,18,988.5,1,31.214285714285715,2023-08-20 18:00:00+00:00
10,19,988.5444444444444,0,30.95555555555556,2023-08-20 19:00:00+00:00
10,20,988.85,0,28.45,2023-08-20 20:00:00+00:00
9,21,989.1500000000001,0,24.8,2023-08-20 21:00:00+00:00
8,22,989.4000000000001,0,23.3,2023-08-20 22:00:00+00:00
8,23,989.6,0,22.8,2023-08-20 23:00:00+00:00
7,0,989.7142857142857,0,22.714285714285715,2023-08-21 00:00:00+00:00
7,1,989.5999999999999,0,22.650000000000002,2023-08-21 01:00:00+00:00
7,2,989.5,0,22.349999999999998,2023-08-21 02:00:00+00:00
7,3,989.4499999999999,0,22.150000000000002,2023-08-21 03:00:00+00:00
7,4,989.3,0,22.214285714285715,2023-08-21 04:00:00+00:00
12,5,989.3499999999999,0,22.400000000000002,2023-08-21 05:00:00+00:00
18,6,989.5600000000001,1,22.86,2023-08-21 06:00:00+00:00
20,7,989.86,1,25.2,2023-08-21 07:00:00+00:00
21,8,990.15,1,27.45,2023-08-21 08:00:00+00:00
20,9,990.3333333333334,1,29.700000000000003,2023-08-21 09:00:00+00:00
16,10,990.2444444444445,1,31.799999999999997,2023-08-21 10:00:00+00:00
19,11,990.1,1,33.7,2023-08-21 11:00:00+00:00
15,12,989.85,1,34.55,2023-08-21 12:00:00+00:00
14,13,989.5799999999999,1,34.760000000000005,2023-08-21 13:00:00+00:00
13,14,989.46,1,34.839999999999996,2023-08-21 14:00:00+00:00
13,15,989.2909090909092,1,34.64545454545455,2023-08-21 15:00:00+00:00
11,16,988.8,1,33.540000000000006,2023-08-21 16:00:00+00:00
8,17,988.3777777777777,1,32.87777777777778,2023-08-21 17:00:00+00:00
7,18,988.0111111111112,1,32.333333333333336,2023-08-21 18:00:00+00:00
3,19,987.8333333333334,0,30.466666666666665,2023-08-21 19:00:00+00:00
2,20,987.9857142857144,0,25.17142857142857,2023-08-21 20:00:00+00:00
0,21,988.3875,0,22.5625,2023-08-21 21:00:00+00:00
0,22,988.4499999999999,0,21.45,2023-08-21 22:00:00+00:00
0,23,988.5999999999999,0,20.95,2023-08-21 23:00:00+00:00
0,0,988.5,0,21.0,2023-08-22 00:00:00+00:00
0,1,988.2,0,20.639999999999997,2023-08-22 01:00:00+00:00
0,2,988.1500000000001,0,20.2,2023-08-22 02:00:00+00:00
0,3,988.0500000000001,0,19.75,2023-08-22 03:00:00+00:00
1,4,987.657142857143,0,19.042857142857144,2023-08-22 04:00:00+00:00
6,5,987.3399999999999,0,18.52,2023-08-22 05:00:00+00:00
8,6,987.5181818181819,1,18.563636363636363,2023-08-22 06:00:00+00:00
11,7,987.9,1,21.15,2023-08-22 07:00:00+00:00
19,8,988.2090909090908,1,26.0,2023-08-22 08:00:00+00:00
19,9,988.4636363636364,1,29.41818181818182,2023-08-22 09:00:00+00:00
18,10,988.5,1,31.25,2023-08-22 10:00:00+00:00
15,11,988.25,1,33.1,2023-08-22 11:00:00+00:00
12,12,987.7727272727273,1,34.95454545454545,2023-08-22 12:00:00+00:00
12,13,987.2272727272727,1,35.06363636363637,2023-08-22 13:00:00+00:00
10,14,986.8799999999999,1,34.5,2023-08-22 14:00:00+00:00
10,15,986.5,1,33.96,2023-08-22 15:00:00+00:00
1,16,985.9272727272728,1,33.6,2023-08-22 16:00:00+00:00
5,17,985.5111111111112,1,33.82222222222222,2023-08-22 17:00:00+00:00
6,18,985.35,1,33.8,2023-08-22 18:00:00+00:00
10,19,985.225,0,33.05,2023-08-22 19:00:00+00:00
9,20,985.3,0,30.859999999999996,2023-08-22 20:00:00+00:00
8,21,985.55,0,26.9,2023-08-22 21:00:00+00:00
10,22,985.75,0,24.3,2023-08-22 22:00:00+00:00
11,23,985.8714285714286,0,23.2,2023-08-22 23:00:00+00:00
11,0,985.75,0,22.650000000000002,2023-08-23 00:00:00+00:00
11,1,985.75,0,22.150000000000002,2023-08-23 01:00:00+00:00
11,2,985.6,0,22.05,2023-08-23 02:00:00+00:00
11,3,985.1999999999999,0,22.450000000000003,2023-08-23 03:00:00+00:00
13,4,984.9000000000001,0,22.044444444444444,2023-08-23 04:00:00+00:00
14,5,984.5666666666667,0,21.655555555555555,2023-08-23 05:00:00+00:00
16,6,984.5666666666667,1,22.01111111111111,2023-08-23 06:00:00+00:00
19,7,985.1222222222223,1,24.266666666666666,2023-08-23 07:00:00+00:00
19,8,985.45,1,28.25,2023-08-23 08:00:00+00:00
21,9,986.0,1,31.25,2023-08-23 09:00:00+00:00
21,10,986.35,1,33.300000000000004,2023-08-23 10:00:00+00:00
17,11,985.9000000000001,1,34.800000000000004,2023-08-23 11:00:00+00:00
15,12,985.7636363636364,1,35.54545454545455,2023-08-23 12:00:00+00:00
9,13,985.7,1,35.2,2023-08-23 13:00:00+00:00
14,14,985.8888888888889,1,32.233333333333334,2023-08-23 14:00:00+00:00
11,15,986.0999999999999,1,30.26666666666667,2023-08-23 15:00:00+00:00
10,16,986.2333333333333,1,28.200000000000003,2023-08-23 16:00:00+00:00
5,17,985.95,1,28.5,2023-08-23 17:00:00+00:00
1,18,985.55,1,30.25,2023-08-23 18:00:00+00:00
1,19,985.1555555555556,0,29.833333333333332,2023-08-23 19:00:00+00:00
0,20,985.15,0,28.5,2023-08-23 20:00:00+00:00
0,21,985.5857142857143,0,26.928571428571427,2023-08-23 21:00:00+00:00
1,22,985.7571428571429,0,25.442857142857143,2023-08-23 22:00:00+00:00
0,23,985.8857142857142,0,24.88571428571429,2023-08-23 23:00:00+00:00
0,0,986.1,0,24.400000000000002,2023-08-24 00:00:00+00:00
0,1,986.1500000000001,0,23.7,2023-08-24 01:00:00+00:00
0,2,986.25,0,23.5,2023-08-24 02:00:00+00:00
0,3,986.1999999999999,0,23.450000000000003,2023-08-24 03:00:00+00:00
0,4,985.4857142857143,0,22.814285714285717,2023-08-24 04:00:00+00:00
5,5,985.3181818181819,0,22.654545454545453,2023-08-24 05:00:00+00:00
12,6,985.6666666666666,1,22.58888888888889,2023-08-24 06:00:00+00:00
18,7,985.875,1,23.4375,2023-08-24 07:00:00+00:00
22,8,986.5500000000001,1,26.349999999999998,2023-08-24 08:00:00+00:00
20,9,987.1,1,28.60909090909091,2023-08-24 09:00:00+00:00
18,10,987.14,1,30.339999999999996,2023-08-24 10:00:00+00:00
16,11,987.05,1,32.35,2023-08-24 11:00:00+00:00
15,12,986.4,1,34.099999999999994,2023-08-24 12:00:00+00:00
20,13,985.36,1,34.559999999999995,2023-08-24 13:00:00+00:00
16,14,984.8363636363637,1,34.56363636363636,2023-08-24 14:00:00+00:00
15,15,984.4777777777779,1,34.52222222222222,2023-08-24 15:00:00+00:00
14,16,983.6444444444446,1,34.41111111111111,2023-08-24 16:00:00+00:00
13,17,983.0888888888888,1,33.888888888888886,2023-08-24 17:00:00+00:00
14,18,982.8333333333334,1,32.900000000000006,2023-08-24 18:00:00+00:00
12,19,982.657142857143,0,32.285714285714285,2023-08-24 19:00:00+00:00
8,20,983.05,0,30.45,2023-08-24 20:00:00+00:00
4,21,983.1999999999999,0,27.914285714285715,2023-08-24 21:00:00+00:00
1,22,982.65,0,26.0,2023-08-24 22:00:00+00:00
0,23,982.4499999999999,0,25.25,2023-08-24 23:00:00+00:00
0,0,982.4,0,25.150000000000002,2023-08-25 00:00:00+00:00
0,1,982.3499999999999,0,24.95,2023-08-25 01:00:00+00:00
1,2,982.15,0,24.45,2023-08-25 02:00:00+00:00
2,3,982.3000000000001,0,24.299999999999997,2023-08-25 03:00:00+00:00
1,4,982.5375,0,24.4625,2023-08-25 04:00:00+00:00
7,5,982.85,0,25.15,2023-08-25 05:00:00+00:00
11,6,983.0857142857143,1,26.25714285714286,2023-08-25 06:00:00+00:00
18,7,982.8666666666666,1,27.311111111111114,2023-08-25 07:00:00+00:00
19,8,983.3,1,28.5,2023-08-25 08:00:00+00:00
20,9,983.4714285714286,1,29.442857142857143,2023-08-25 09:00:00+00:00
17,10,982.9666666666667,1,31.22222222222222,2023-08-25 10:00:00+00:00
19,11,982.6200000000001,1,33.160000000000004,2023-08-25 11:00:00+00:00
19,12,982.3333333333334,1,35.544444444444444,2023-08-25 12:00:00+00:00
15,13,981.95,1,36.099999999999994,2023-08-25 13:00:00+00:00
17,14,981.7000000000002,1,35.9,2023-08-25 14:00:00+00:00
15,15,981.325,1,35.65,2023-08-25 15:00:00+00:00
19,16,980.9000000000001,1,35.75,2023-08-25 16:00:00+00:00
20,17,980.4222222222223,1,35.55555555555556,2023-08-25 17:00:00+00:00
20,18,980.1500000000001,1,35.0,2023-08-25 18:00:00+00:00
19,19,980.3285714285714,0,34.22857142857142,2023-08-25 19:00:00+00:00
17,20,980.65,0,32.699999999999996,2023-08-25 20:00:00+00:00
14,21,980.8,0,30.442857142857143,2023-08-25 21:00:00+00:00
11,22,981.0999999999999,0,28.599999999999998,2023-08-25 22:00:00+00:00
7,23,981.5714285714286,0,27.957142857142856,2023-08-25 23:00:00+00:00
4,0,981.3571428571429,0,27.414285714285715,2023-08-26 00:00:00+00:00
3,1,981.0,0,26.849999999999998,2023-08-26 01:00:00+00:00
3,2,980.8571428571429,0,26.114285714285717,2023-08-26 02:00:00+00:00
4,3,980.5,0,25.400000000000002,2023-08-26 03:00:00+00:00
4,4,980.0500000000001,0,24.799999999999997,2023-08-26 04:00:00+00:00
4,5,979.842857142857,0,24.17142857142857,2023-08-26 05:00:00+00:00
6,6,980.1428571428571,1,23.82857142857143,2023-08-26 06:00:00+00:00
8,7,980.28,1,24.259999999999998,2023-08-26 07:00:00+00:00
10,8,980.5090909090909,1,26.50909090909091,2023-08-26 08:00:00+00:00
14,9,980.95,1,28.9,2023-08-26 09:00:00+00:00
15,10,980.7666666666667,1,30.622222222222224,2023-08-26 10:00:00+00:00
19,11,980.1625,1,33.65,2023-08-26 11:00:00+00:00
18,12,979.7,1,35.35,2023-08-26 12:00:00+00:00
17,13,979.4444444444445,1,36.166666666666664,2023-08-26 13:00:00+00:00
17,14,979.2,1,36.45,2023-08-26 14:00:00+00:00
17,15,978.7777777777778,1,36.77777777777778,2023-08-26 15:00:00+00:00
18,16,978.4142857142857,1,36.44285714285714,2023-08-26 16:00:00+00:00
20,17,978.075,1,35.4375,2023-08-26 17:00:00+00:00
19,18,977.8125,1,34.0625,2023-08-26 18:00:00+00:00
16,19,977.8875,0,31.825,2023-08-26 19:00:00+00:00
16,20,977.5,0,29.799999999999997,2023-08-26 20:00:00+00:00
15,21,977.3888888888889,0,28.27777777777778,2023-08-26 21:00:00+00:00
13,22,977.7,0,27.580000000000002,2023-08-26 22:00:00+00:00
10,23,978.0,0,26.442857142857143,2023-08-26 23:00:00+00:00
10,0,978.1285714285714,0,24.214285714285715,2023-08-27 00:00:00+00:00
10,1,978.3499999999999,0,21.95,2023-08-27 01:00:00+00:00
9,2,978.1999999999999,0,21.3,2023-08-27 02:00:00+00:00
9,3,978.0,0,21.428571428571427,2023-08-27 03:00:00+00:00
10,4,978.1,0,21.650000000000002,2023-08-27 04:00:00+00:00
9,5,978.0,0,21.900000000000002,2023-08-27 05:00:00+00:00
10,6,978.0,1,22.3,2023-08-27 06:00:00+00:00
9,7,978.311111111111,1,21.944444444444443,2023-08-27 07:00:00+00:00
9,8,978.65,1,22.25,2023-08-27 08:00:00+00:00
10,9,978.5999999999999,1,23.9,2023-08-27 09:00:00+00:00
12,10,978.1714285714286,1,25.87142857142857,2023-08-27 10:00:00+00:00
13,11,977.375,1,29.55,2023-08-27 11:00:00+00:00
13,12,976.5333333333333,1,32.5,2023-08-27 12:00:00+00:00
14,13,976.1999999999999,1,34.05,2023-08-27 13:00:00+00:00
12,14,976.0444444444444,1,35.18888888888889,2023-08-27 14:00:00+00:00
10,15,975.657142857143,1,35.042857142857144,2023-08-27 15:00:00+00:00
8,16,975.25,1,34.5,2023-08-27 16:00:00+00:00
8,17,974.6500000000001,1,34.15,2023-08-27 17:00:00+00:00
9,18,974.0125,1,32.875,2023-08-27 18:00:00+00:00
17,19,974.1666666666666,0,31.311111111111114,2023-08-27 19:00:00+00:00
14,20,974.6666666666666,0,28.58888888888889,2023-08-27 20:00:00+00:00
11,21,974.842857142857,0,26.442857142857143,2023-08-27 21:00:00+00:00
9,22,974.9888888888888,0,25.655555555555555,2023-08-27 22:00:00+00:00
7,23,974.9285714285714,0,26.32857142857143,2023-08-27 23:00:00+00:00
6,0,974.8,0,26.157142857142855,2023-08-28 00:00:00+00:00
6,1,975.3142857142857,0,24.32857142857143,2023-08-28 01:00:00+00:00
7,2,975.85,0,22.8,2023-08-28 02:00:00+00:00
7,3,976.0571428571428,0,22.014285714285712,2023-08-28 03:00:00+00:00
8,4,976.3666666666666,0,22.0,2023-08-28 04:00:00+00:00
15,5,976.3181818181819,0,22.236363636363635,2023-08-28 05:00:00+00:00
20,6,976.1625,1,21.775,2023-08-28 06:00:00+00:00
20,7,975.7555555555555,1,21.51111111111111,2023-08-28 07:00:00+00:00
16,8,975.6222222222223,1,21.91111111111111,2023-08-28 08:00:00+00:00
16,9,975.8545454545455,1,22.754545454545454,2023-08-28 09:00:00+00:00
15,10,975.55,1,23.45,2023-08-28 10:00:00+00:00
19,11,974.6454545454545,1,24.09090909090909,2023-08-28 11:00:00+00:00
18,12,973.95,1,24.65,2023-08-28 12:00:00+00:00
16,13,973.311111111111,1,25.333333333333332,2023-08-28 13:00:00+00:00
11,14,972.6111111111111,1,26.311111111111114,2023-08-28 14:00:00+00:00
15,15,972.1999999999999,1,26.633333333333333,2023-08-28 15:00:00+00:00
16,16,971.3,1,26.4,2023-08-28 16:00:00+00:00
15,17,971.1111111111111,1,26.133333333333333,2023-08-28 17:00:00+00:00
15,18,970.6857142857143,1,26.12857142857143,2023-08-28 18:00:00+00:00
16,19,970.15,0,25.8,2023-08-28 19:00:00+00:00
14,20,970.3,0,24.82857142857143,2023-08-28 20:00:00+00:00
14,21,970.0999999999999,0,23.7,2023-08-28 21:00:00+00:00
13,22,969.8571428571429,0,22.685714285714287,2023-08-28 22:00:00+00:00
14,23,970.0999999999999,0,21.099999999999998,2023-08-28 23:00:00+00:00
14,0,970.3000000000001,0,20.55,2023-08-29 00:00:00+00:00
14,1,970.3000000000001,0,20.45,2023-08-29 01:00:00+00:00
14,2,970.4,0,19.650000000000002,2023-08-29 02:00:00+00:00
14,3,970.25,0,19.349999999999998,2023-08-29 03:00:00+00:00
14,4,969.9499999999999,0,19.25,2023-08-29 04:00:00+00:00
15,5,970.0285714285714,0,18.75714285714286,2023-08-29 05:00:00+00:00
15,6,969.9142857142858,1,18.785714285714285,2023-08-29 06:00:00+00:00
16,7,969.55,1,18.55,2023-08-29 07:00:00+00:00
18,8,969.9000000000001,1,18.1,2023-08-29 08:00:00+00:00
21,9,970.675,1,18.35,2023-08-29 09:00:00+00:00
20,10,970.842857142857,1,18.5,2023-08-29 10:00:00+00:00
18,11,971.1555555555556,1,18.766666666666666,2023-08-29 11:00:00+00:00
19,12,971.4666666666667,1,20.211111111111112,2023-08-29 12:00:00+00:00
18,13,970.8799999999999,1,22.86,2023-08-29 13:00:00+00:00
16,14,970.3375,1,23.625,2023-08-29 14:00:00+00:00
17,15,969.842857142857,1,21.042857142857144,2023-08-29 15:00:00+00:00
18,16,970.7666666666668,1,19.233333333333334,2023-08-29 16:00:00+00:00
17,17,972.5285714285714,1,18.057142857142857,2023-08-29 17:00:00+00:00
15,18,972.3,1,16.35,2023-08-29 18:00:00+00:00
14,19,972.9,0,16.55,2023-08-29 19:00:00+00:00
12,20,973.6999999999999,0,16.5,2023-08-29 20:00:00+00:00
12,21,973.8499999999999,0,16.2,2023-08-29 21:00:00+00:00
12,22,973.9,0,16.0,2023-08-29 22:00:00+00:00
12,23,973.9499999999999,0,15.200000000000001,2023-08-29 23:00:00+00:00
11,0,973.9857142857143,0,14.557142857142859,2023-08-30 00:00:00+00:00
12,1,974.0,0,15.0,2023-08-30 01:00:00+00:00
12,2,973.9,0,15.35,2023-08-30 02:00:00+00:00
12,3,973.8571428571429,0,15.114285714285714,2023-08-30 03:00:00+00:00
12,4,973.6714285714286,0,15.042857142857143,2023-08-30 04:00:00+00:00
12,5,973.8888888888889,0,15.266666666666667,2023-08-30 05:00:00+00:00
15,6,974.3875,1,15.4625,2023-08-30 06:00:00+00:00
15,7,974.4,1,15.25,2023-08-30 07:00:00+00:00
15,8,974.8142857142857,1,14.771428571428572,2023-08-30 08:00:00+00:00
20,9,975.311111111111,1,14.766666666666667,2023-08-30 09:00:00+00:00
18,10,975.2363636363636,1,15.881818181818181,2023-08-30 10:00:00+00:00
20,11,975.25,1,17.799999999999997,2023-08-30 11:00:00+00:00
20,12,975.5200000000001,1,19.259999999999998,2023-08-30 12:00:00+00:00
20,13,975.4200000000001,1,19.619999999999997,2023-08-30 13:00:00+00:00
17,14,975.3499999999999,1,19.45,2023-08-30 14:00:00+00:00
18,15,975.2857142857143,1,19.428571428571427,2023-08-30 15:00:00+00:00
19,16,975.5333333333333,1,18.98888888888889,2023-08-30 16:00:00+00:00
17,17,975.9666666666667,1,18.555555555555557,2023-08-30 17:00:00+00:00
16,18,976.1,1,18.3,2023-08-30 18:00:00+00:00
14,19,976.35,0,17.15,2023-08-30 19:00:00+00:00
13,20,976.85,0,16.25,2023-08-30 20:00:00+00:00
13,21,977.1500000000001,0,15.800000000000002,2023-08-30 21:00:00+00:00
13,22,977.657142857143,0,15.442857142857141,2023-08-30 22:00:00+00:00
13,23,978.0428571428572,0,15.314285714285715,2023-08-30 23:00:00+00:00
13,0,978.35,0,15.299999999999999,2023-08-31 00:00:00+00:00
13,1,978.4000000000001,0,15.450000000000001,2023-08-31 01:00:00+00:00
12,2,978.4500000000002,0,15.5,2023-08-31 02:00:00+00:00
12,3,978.6500000000001,0,15.549999999999999,2023-08-31 03:00:00+00:00
12,4,978.55,0,15.5,2023-08-31 04:00:00+00:00
17,5,978.8555555555556,0,15.222222222222221,2023-08-31 05:00:00+00:00
17,6,979.6125,1,15.3125,2023-08-31 06:00:00+00:00
18,7,980.1272727272727,1,16.154545454545453,2023-08-31 07:00:00+00:00
18,8,980.5999999999999,1,17.566666666666666,2023-08-31 08:00:00+00:00
20,9,981.0636363636364,1,18.636363636363637,2023-08-31 09:00:00+00:00
18,10,981.6818181818181,1,19.672727272727272,2023-08-31 10:00:00+00:00
21,11,982.025,1,21.5,2023-08-31 11:00:00+00:00
17,12,982.25,1,22.5875,2023-08-31 12:00:00+00:00
11,13,982.1999999999999,1,22.75,2023-08-31 13:00:00+00:00
13,14,982.1727272727272,1,22.327272727272728,2023-08-31 14:00:00+00:00
16,15,982.2,1,21.75,2023-08-31 15:00:00+00:00
14,16,981.85,1,20.95,2023-08-31 16:00:00+00:00
9,17,981.74,1,20.46,2023-08-31 17:00:00+00:00
6,18,982.1200000000001,1,20.28,2023-08-31 18:00:00+00:00
7,19,982.8,0,19.55,2023-08-31 19:00:00+00:00
4,20,983.15,0,19.0,2023-08-31 20:00:00+00:00
1,21,983.3857142857142,0,18.185714285714287,2023-08-31 21:00:00+00:00
0,22,984.2428571428571,0,15.271428571428572,2023-08-31 22:00:00+00:00
0,23,984.4,0,13.700000000000001,2023-08-31 23:00:00+00:00
0,0,984.4571428571428,0,13.5,2023-09-01 00:00:00+00:00
