,date,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure,bike_stands,available_bike_stands
211,2023-06-27 08:45:19+00:00,6.294943764628127,72,17.9,10.137772121011121,91.0,0.0,4.5411148629490313e+129,22,17
214,2023-06-27 08:51:05+00:00,6.294943764628127,72,17.9,10.137772121011121,91.0,0.0,4.5411148629490313e+129,22,16
215,2023-06-27 08:58:00+00:00,6.294943764628127,72,17.9,10.137772121011121,91.0,0.0,4.5411148629490313e+129,22,17
212,2023-06-27 09:03:38+00:00,6.294943764628127,72,17.9,10.137772121011121,91.0,0.0,4.5411148629490313e+129,22,20
216,2023-06-27 09:07:16+00:00,6.294943764628127,72,17.9,10.137772121011121,91.0,0.0,4.5411148629490313e+129,22,19
217,2023-06-27 09:13:10+00:00,6.294943764628127,72,17.9,10.137772121011121,91.0,0.0,4.5411148629490313e+129,22,18
218,2023-06-27 09:18:22+00:00,6.294943764628127,72,17.9,10.137772121011121,91.0,0.0,4.5411148629490313e+129,22,20
219,2023-06-27 09:28:23+00:00,6.294943764628127,72,17.9,10.137772121011121,91.0,0.0,4.5411148629490313e+129,22,21
220,2023-06-27 09:29:36+00:00,6.294943764628127,72,17.9,10.137772121011121,91.0,0.0,4.5411148629490313e+129,22,20
224,2023-06-27 09:35:44+00:00,6.015285913181744,77,17.2,9.508867524181975,93.0,1.7,4.6022779777561936e+129,22,21
222,2023-06-27 09:43:39+00:00,6.015285913181744,77,17.2,9.508867524181975,93.0,1.7,4.6022779777561936e+129,22,22
223,2023-06-27 09:45:50+00:00,6.015285913181744,77,17.2,9.508867524181975,93.0,1.7,4.6022779777561936e+129,22,20
229,2023-06-27 09:49:02+00:00,6.015285913181744,77,17.2,9.508867524181975,93.0,1.7,4.6022779777561936e+129,22,21
221,2023-06-27 09:57:48+00:00,6.015285913181744,77,17.2,9.508867524181975,93.0,1.7,4.6022779777561936e+129,22,21
225,2023-06-27 10:06:04+00:00,6.015285913181744,77,17.2,9.508867524181975,93.0,1.7,4.6022779777561936e+129,22,20
227,2023-06-27 10:10:35+00:00,6.015285913181744,77,17.2,9.508867524181975,93.0,1.7,4.6022779777561936e+129,22,19
228,2023-06-27 10:16:10+00:00,6.015285913181744,77,17.2,9.508867524181975,93.0,1.7,4.6022779777561936e+129,22,19
226,2023-06-27 10:26:15+00:00,6.015285913181744,77,17.2,9.508867524181975,93.0,1.7,4.6022779777561936e+129,22,19
237,2023-06-27 10:36:20+00:00,5.787194545149998,84,17.2,8.886432098647056,94.0,0.7889999999999985,4.5818013612030726e+129,22,19
236,2023-06-27 10:42:33+00:00,5.787857806061121,84,17.2,8.886432098647056,94.0,0.8,4.5818013612030726e+129,22,22
234,2023-06-27 10:46:29+00:00,5.787857806061121,84,17.2,8.886432098647056,94.0,0.8,4.5818013612030726e+129,22,22
235,2023-06-27 10:52:14+00:00,5.787857806061121,84,17.2,8.886432098647056,94.0,0.8,4.5818013612030726e+129,22,20
238,2023-06-27 10:56:35+00:00,5.787857806061121,84,17.2,8.886432098647056,94.0,0.8,4.5818013612030726e+129,22,20
233,2023-06-27 11:01:22+00:00,5.787857806061121,84,17.2,8.886432098647056,94.0,0.7999999999999985,4.5818013612030726e+129,22,20
230,2023-06-27 11:06:42+00:00,5.787857806061121,84,17.2,8.886432098647056,94.0,0.7999999999999985,4.5818013612030726e+129,22,20
232,2023-06-27 11:16:47+00:00,5.787857806061121,84,17.2,8.886432098647056,94.0,0.8,4.5818013612030726e+129,22,20
231,2023-06-27 11:26:52+00:00,5.787857806061121,84,17.2,8.886432098647056,94.0,0.8,4.5818013612030726e+129,22,20
243,2023-06-27 11:36:57+00:00,5.88645992118294,80,17.1,9.303930630173253,96.0,0.0,4.6228440117228294e+129,22,20
242,2023-06-27 11:47:03+00:00,5.88645992118294,80,17.1,9.303930630173253,96.0,0.0,4.6228440117228294e+129,22,20
244,2023-06-27 11:57:08+00:00,5.88645992118294,80,17.1,9.303930630173253,96.0,0.0,4.6228440117228294e+129,22,20
240,2023-06-27 12:07:13+00:00,5.886459921182935,80,17.1,9.303930630173253,96.0,0.0,4.6228440117228294e+129,22,20
239,2023-06-27 12:17:18+00:00,5.88645992118294,80,17.1,9.303930630173253,96.0,0.0,4.6228440117228294e+129,22,20
241,2023-06-27 12:27:23+00:00,5.88645992118294,80,17.1,9.303930630173253,96.0,0.0,4.6228440117228294e+129,22,20
247,2023-06-27 12:31:32+00:00,5.787857806061121,78,16.0,8.886432098647056,98.0,0.2,4.685082439266811e+129,22,19
245,2023-06-27 12:37:30+00:00,5.787857806061121,78,16.0,8.886432098647056,98.0,0.19999999999999962,4.685082439266811e+129,22,18
249,2023-06-27 12:47:35+00:00,5.787857806061121,78,16.0,8.886432098647056,98.0,0.2,4.685082439266811e+129,22,18
248,2023-06-27 12:57:40+00:00,5.788686770315461,78,16.0,8.886432098647056,98.0,0.2,4.685082439266811e+129,22,18
246,2023-06-27 13:01:22+00:00,5.787857806061121,78,16.0,8.886432098647056,98.0,0.2,4.685082439266811e+129,22,16
251,2023-06-27 13:07:51+00:00,5.787857806061121,78,16.0,8.886432098647056,98.0,0.19999999999999962,4.685082439266811e+129,22,18
252,2023-06-27 13:17:56+00:00,5.787857806061121,78,16.0,8.886432098647056,98.0,0.2,4.685082439266811e+129,22,18
250,2023-06-27 13:22:00+00:00,5.787857806061121,78,16.0,8.886432098647056,98.0,0.2,4.685082439266811e+129,22,19
253,2023-06-27 13:28:03+00:00,5.788686770315461,78,16.0,8.886432098647056,98.0,0.2,4.685082439266811e+129,22,19
258,2023-06-27 13:38:08+00:00,5.550666452104489,86,16.3,8.45797385087651,100.0,23.2,4.942327727326983e+129,22,19
257,2023-06-27 13:48:13+00:00,5.550666452104489,86,16.3,8.45797385087651,100.0,23.2,4.942327727326983e+129,22,19
259,2023-06-27 13:58:19+00:00,5.550666452104489,86,16.3,8.45797385087651,100.0,23.2,4.942327727326983e+129,22,19
255,2023-06-27 14:08:24+00:00,5.550666452104489,86,16.3,8.45797385087651,100.0,23.2,4.942327727326983e+129,22,19
256,2023-06-27 14:18:28+00:00,5.550666452104489,86,16.3,8.45797385087651,100.0,23.2,4.942327727326983e+129,22,19
254,2023-06-27 14:28:33+00:00,5.550666452104483,86,16.3,8.45797385087651,100.0,23.2,4.942327727326983e+129,22,19
260,2023-06-27 14:38:39+00:00,5.787857806061121,80,16.5,9.006792138692838,100.0,0.2,4.7060099720106083e+129,22,19
263,2023-06-27 14:48:44+00:00,5.787857806061121,80,16.5,9.006792138692838,100.0,0.2,4.7060099720106083e+129,22,19
264,2023-06-27 14:58:49+00:00,5.787857806061121,80,16.5,9.006792138692838,100.0,0.2,4.7060099720106083e+129,22,19
265,2023-06-27 15:10:47+00:00,5.787857806061121,80,16.5,9.006792138692838,100.0,0.2,4.7060099720106083e+129,22,18
262,2023-06-27 15:13:55+00:00,5.787857806061121,80,16.5,9.006792138692838,100.0,0.2,4.7060099720106083e+129,22,17
261,2023-06-27 15:18:59+00:00,5.787857806061121,80,16.5,9.006792138692838,99.86,0.2,4.7060099720106083e+129,22,17
266,2023-06-27 16:09:33+00:00,5.704325143774109,84,16.7,8.916604976366203,100.0,1.2,4.727028844713818e+129,22,17
268,2023-06-27 16:19:38+00:00,5.706344881005388,84,16.7,8.916604976366203,100.0,1.2,4.727028844713818e+129,22,17
267,2023-06-27 16:29:43+00:00,5.704325143774109,84,16.7,8.916604976366203,100.0,1.2,4.727028844713818e+129,22,17
269,2023-06-27 16:39:48+00:00,5.428042414025648,81,14.5,7.824664981724383,100.0,0.4,4.790637403903597e+129,22,16
270,2023-06-27 16:53:15+00:00,5.428042414025648,81,14.5,7.824664981724383,100.0,0.4,4.790637403903597e+129,22,15
271,2023-06-27 16:57:36+00:00,5.428042414025648,81,14.5,7.824664981724383,100.0,0.4,4.790637403903597e+129,22,14
272,2023-06-27 16:59:59+00:00,5.428042414025648,81,14.5,7.824664981724383,100.0,0.39999999999999925,4.790637403903597e+129,22,14
273,2023-06-27 17:10:05+00:00,5.428042414025648,81,14.5,7.824664981724383,100.0,0.4,4.790637403903597e+129,22,14
274,2023-06-27 17:15:48+00:00,5.428042414025648,81,14.5,7.824664981724383,100.0,0.4,4.790637403903597e+129,22,12
275,2023-06-27 17:20:11+00:00,5.428042414025648,81,14.5,7.824664981724383,100.0,0.4,4.790637403903597e+129,22,12
276,2023-06-27 17:30:16+00:00,5.445734148546413,81,14.6,8.207806014249083,100.0,1.2,4.685082439266811e+129,22,12
278,2023-06-27 17:40:21+00:00,5.445734148546413,81,14.6,8.207806014249083,100.0,1.2,4.685082439266811e+129,22,12
279,2023-06-27 17:50:26+00:00,5.445734148546413,81,14.6,8.207806014249083,100.0,1.2,4.685082439266811e+129,22,12
277,2023-06-27 17:58:22+00:00,5.445734148546413,81,14.6,8.207806014249083,100.0,1.2,4.685082439266811e+129,22,11
283,2023-06-27 18:00:32+00:00,5.445734148546413,81,14.6,8.207806014249083,100.0,1.2,4.685082439266811e+129,22,11
280,2023-06-27 18:12:01+00:00,5.445734148546413,81,14.6,8.207806014249083,100.0,1.2,4.685082439266811e+129,22,9
281,2023-06-27 18:17:57+00:00,5.445734148546413,81,14.6,8.207806014249083,100.0,1.2,4.685082439266811e+129,22,10
282,2023-06-27 18:23:28+00:00,5.445734148546413,81,14.6,8.207806014249083,100.0,1.2,4.685082439266811e+129,22,11
290,2023-06-27 18:30:52+00:00,5.33868214971955,86,15.0,8.176247185080943,100.0,1.1,4.7060099720106083e+129,22,11
289,2023-06-27 18:39:09+00:00,5.33868214971955,86,15.0,8.176247185080943,100.0,1.1,4.7060099720106083e+129,22,10
291,2023-06-27 18:41:55+00:00,5.33868214971955,86,15.0,8.176247185080943,100.0,1.1,4.7060099720106083e+129,22,8
287,2023-06-27 18:49:27+00:00,5.33868214971955,86,15.0,8.176247185080943,100.0,1.0409999999999986,4.7060099720106083e+129,22,7
285,2023-06-27 18:51:05+00:00,5.33868214971955,86,15.0,8.176247185080943,100.0,1.1,4.7060099720106083e+129,22,8
284,2023-06-27 19:01:12+00:00,5.33868214971955,86,15.0,8.176247185080943,100.0,1.0989999999999982,4.7060099720106083e+129,22,9
288,2023-06-27 19:11:16+00:00,5.33868214971955,86,15.0,8.176247185080943,100.0,1.1,4.7060099720106083e+129,22,9
286,2023-06-27 19:21:23+00:00,5.33868214971955,86,15.0,8.176247185080943,100.0,1.1,4.7060099720106083e+129,22,10
292,2023-06-27 19:28:47+00:00,5.338682149719555,86,15.0,8.176247185080943,100.0,1.1,4.7060099720106083e+129,22,11
300,2023-06-27 19:31:31+00:00,5.33868214971955,93,16.2,8.23929979199092,100.0,0.3,4.7481394466979227e+129,22,11
299,2023-06-27 19:41:35+00:00,5.33868214971955,93,16.2,8.23929979199092,100.0,0.3,4.7481394466979227e+129,22,11
298,2023-06-27 19:51:40+00:00,5.33868214971955,93,16.2,8.23929979199092,100.0,0.3,4.7481394466979227e+129,22,11
297,2023-06-27 20:01:46+00:00,5.33868214971955,93,16.2,8.23929979199092,100.0,0.3,4.7481394466979227e+129,22,11
295,2023-06-27 20:05:59+00:00,5.33868214971955,93,16.2,8.23929979199092,100.0,0.3,4.7481394466979227e+129,22,11
296,2023-06-27 20:11:53+00:00,5.3388623972256335,93,16.2,8.23929979199092,100.0,0.3,4.7481394466979227e+129,22,11
293,2023-06-27 20:15:04+00:00,5.33868214971955,93,16.2,8.23929979199092,100.0,0.3,4.7481394466979227e+129,22,10
294,2023-06-27 20:21:59+00:00,5.339583325123214,93,16.2,8.23929979199092,100.0,0.3,4.7481394466979227e+129,22,10
302,2023-06-27 20:32:04+00:00,5.356676236797076,87,15.3,8.207806014249083,95.0,0.09999999999999981,4.855082135858488e+129,22,10
303,2023-06-27 20:36:17+00:00,5.356676236797076,87,15.3,8.207806014249083,95.0,0.1,4.855082135858488e+129,22,11
304,2023-06-27 20:42:10+00:00,5.356676236797076,87,15.3,8.207806014249083,95.0,0.1,4.855082135858488e+129,22,12
305,2023-06-27 20:54:07+00:00,5.356676236797076,87,15.3,8.207806014249083,95.0,0.1,4.855082135858488e+129,22,11
301,2023-06-27 20:57:42+00:00,5.356676236797076,87,15.3,8.207806014249083,95.0,0.1,4.855082135858488e+129,22,10
306,2023-06-27 21:02:21+00:00,5.356676236797076,87,15.3,8.207806014249083,95.0,0.1,4.855082135858488e+129,22,10
307,2023-06-27 21:12:26+00:00,5.356676236797076,87,15.3,8.207806014249083,95.0,0.1,4.855082135858488e+129,22,10
308,2023-06-27 21:16:31+00:00,5.356676236797076,87,15.3,8.207806014249083,95.0,0.1,4.855082135858488e+129,22,9
309,2023-06-27 21:22:32+00:00,5.356676236797076,87,15.3,8.207806014249083,95.0,0.1,4.855082135858488e+129,22,9
311,2023-06-27 21:32:40+00:00,5.302506983321433,90,15.6,8.207806014249083,59.45,0.03900000000000001,4.855082135858488e+129,22,9
312,2023-06-27 21:42:45+00:00,5.302506983321433,90,15.6,8.207806014249083,89.0,0.1,4.855082135858488e+129,22,9
313,2023-06-27 21:47:07+00:00,5.302506983321433,90,15.6,8.207806014249083,89.0,0.1,4.855082135858488e+129,22,7
315,2023-06-27 21:52:52+00:00,5.302506983321433,90,15.6,8.207806014249083,89.22,0.1,4.855082135858488e+129,22,7
314,2023-06-27 21:58:40+00:00,5.302506983321433,90,15.6,8.207806014249083,89.0,0.09699999999999984,4.855082135858488e+129,22,5
310,2023-06-27 22:03:01+00:00,5.302506983321433,90,15.6,8.207806014249083,89.0,0.1,4.855082135858488e+129,22,3
316,2023-06-27 22:07:45+00:00,5.302506983321433,90,15.6,8.207806014249083,89.0,0.1,4.855082135858488e+129,22,0
319,2023-06-27 22:13:05+00:00,5.302506983321433,90,15.6,8.207806014249083,89.0,0.1,4.855082135858488e+129,22,0
317,2023-06-27 22:23:10+00:00,5.302506983321433,90,15.6,8.207806014249083,89.0,0.1,4.855082135858488e+129,22,0
318,2023-06-27 22:29:45+00:00,5.302506983321433,90,15.6,8.207806014249083,89.0,0.09799999999999982,4.855082135858488e+129,22,1
325,2023-06-27 22:33:16+00:00,5.247767986683064,92,15.5,8.04935166932358,84.0,0.1,4.898515125313875e+129,22,1
324,2023-06-27 22:37:13+00:00,5.24776798668307,92,15.5,8.04935166932358,84.0,0.1,4.898515125313875e+129,22,0
326,2023-06-27 22:43:21+00:00,5.247767986683064,92,15.5,8.04935166932358,84.0,0.1,4.898515125313875e+129,22,0
322,2023-06-27 22:53:26+00:00,5.247767986683064,92,15.5,8.04935166932358,84.0,0.1,4.898515125313875e+129,22,0
321,2023-06-27 23:03:31+00:00,5.247767986683064,92,15.5,8.04935166932358,84.0,0.1,4.898515125313875e+129,22,0
323,2023-06-27 23:13:36+00:00,5.24776798668307,92,15.5,8.04935166932358,84.0,0.1,4.898515125313875e+129,22,0
320,2023-06-27 23:23:44+00:00,5.247767986683064,92,15.5,8.04935166932358,84.0,0.1,4.898515125313875e+129,22,2
328,2023-06-27 23:33:49+00:00,5.17386816249822,94,15.6,7.921375833868765,78.0,0.2,4.769342168904965e+129,22,2
329,2023-06-27 23:43:53+00:00,5.17386816249822,94,15.6,7.921375833868765,78.0,0.2,4.769342168904965e+129,22,2
333,2023-06-27 23:53:58+00:00,5.17386816249822,94,15.6,7.921375833868765,78.0,0.2,4.769342168904965e+129,22,2
330,2023-06-28 00:04:03+00:00,5.17386816249822,94,15.6,7.921375833868765,78.0,0.2,4.769342168904965e+129,22,0
332,2023-06-28 00:08:51+00:00,5.17386816249822,94,15.6,7.921375833868765,78.0,0.2,4.769342168904965e+129,22,1
327,2023-06-28 00:14:10+00:00,5.17386816249822,94,15.6,7.921375833868765,78.0,0.2,4.769342168904965e+129,22,0
331,2023-06-28 00:24:16+00:00,5.17386816249822,94,15.6,7.921375833868765,78.0,0.2,4.769342168904965e+129,22,1
338,2023-06-28 00:34:20+00:00,5.136514921163336,96,15.7,7.889209201641363,71.0,0.2,4.685082439266811e+129,22,1
337,2023-06-28 00:44:27+00:00,5.136514921163336,96,15.7,7.889209201641363,71.0,0.2,4.685082439266811e+129,22,2
336,2023-06-28 00:48:12+00:00,5.136514921163336,96,15.7,7.889209201641363,71.0,0.2,4.685082439266811e+129,22,5
339,2023-06-28 00:54:39+00:00,5.136514921163336,96,15.7,7.889209201641363,71.0,0.2,4.685082439266811e+129,22,6
340,2023-06-28 01:04:45+00:00,5.136514921163336,96,15.7,7.889209201641363,71.0,0.2,4.685082439266811e+129,22,7
334,2023-06-28 01:14:50+00:00,5.136514921163336,96,15.7,7.889209201641363,71.0,0.2,4.685082439266811e+129,22,7
335,2023-06-28 01:24:55+00:00,5.136514921163336,96,15.7,7.889209201641363,71.0,0.2,4.685082439266811e+129,22,7
346,2023-06-28 01:34:30+00:00,5.098885739653723,96,15.5,7.824664981724383,65.0,0.1,4.769342168904965e+129,22,8
345,2023-06-28 01:38:30+00:00,5.098885739653723,96,15.5,7.824664981724383,65.0,0.1679999999999999,4.769342168904965e+129,22,10
344,2023-06-28 01:40:57+00:00,5.098885739653723,96,15.5,7.824664981724383,65.0,0.09999999999999983,4.769342168904965e+129,22,11
347,2023-06-28 01:50:50+00:00,5.098885739653723,96,15.5,7.824664981724383,65.0,0.1,4.769342168904965e+129,22,11
341,2023-06-28 02:00:55+00:00,5.10115137158409,96,15.5,7.824664981724383,65.0,0.09999999999999983,4.769342168904965e+129,22,11
343,2023-06-28 02:11:00+00:00,5.098885739653723,96,15.5,7.824664981724383,65.0,0.1,4.769342168904965e+129,22,11
342,2023-06-28 02:21:05+00:00,5.098885739653723,96,15.5,7.824664981724383,65.0,0.1,4.769342168904965e+129,22,11
348,2023-06-28 02:34:09+00:00,5.0609751132492935,96,15.2,7.6620478543337605,53.0,0.0,4.6228440117228294e+129,22,16
353,2023-06-28 02:41:22+00:00,5.06667987073556,96,15.2,7.6620478543337605,53.0,0.0,4.6228440117228294e+129,22,16
349,2023-06-28 02:51:28+00:00,5.0609751132492935,96,15.2,7.6620478543337605,53.0,0.0,4.6228440117228294e+129,22,16
350,2023-06-28 03:01:33+00:00,5.0609751132492935,96,15.2,7.6620478543337605,53.0,0.0,4.6228440117228294e+129,22,16
351,2023-06-28 03:11:38+00:00,5.060784843517603,96,15.2,7.6620478543337605,53.0,0.0,4.6228440117228294e+129,22,16
352,2023-06-28 03:21:43+00:00,5.0609751132492935,96,15.2,7.6620478543337605,53.0,0.0,4.6228440117228294e+129,22,16
354,2023-06-28 03:31:48+00:00,5.079965958072219,93,14.9,7.759835810722258,41.0,0.1,4.685082439266811e+129,22,16
355,2023-06-28 03:41:53+00:00,5.079965958072219,93,14.9,7.759835810722258,41.0,0.1,4.685082439266811e+129,22,16
356,2023-06-28 03:51:58+00:00,5.079965958072219,93,14.9,7.759835810722258,41.0,0.1,4.685082439266811e+129,22,16
357,2023-06-28 04:02:03+00:00,5.079965958072219,93,14.9,7.759835810722258,41.0,0.1,4.685082439266811e+129,22,16
358,2023-06-28 04:12:08+00:00,5.079965958072219,93,14.9,7.759835810722258,41.0,0.1,4.685082439266811e+129,22,16
359,2023-06-28 04:22:13+00:00,5.079965958072219,93,14.9,7.759835810722258,41.0,0.1,4.685082439266811e+129,22,16
365,2023-06-28 04:32:19+00:00,4.964929447834002,94,14.4,7.331176249192268,29.0,0.4,4.643499844425464e+129,22,16
360,2023-06-28 04:42:24+00:00,4.964929447834002,94,14.4,7.331176249192268,29.0,0.4,4.643499844425464e+129,22,16
362,2023-06-28 04:52:29+00:00,4.964929447834002,94,14.4,7.331176249192268,29.0,0.39999999999999925,4.643499844425464e+129,22,16
361,2023-06-28 05:02:35+00:00,4.964929447834002,94,14.4,7.331176249192268,29.0,0.4,4.643499844425464e+129,22,16
364,2023-06-28 05:12:39+00:00,4.964929447834002,94,14.4,7.331176249192268,29.0,0.4,4.643499844425464e+129,22,16
363,2023-06-28 05:22:45+00:00,4.964929447834002,94,14.4,7.331176249192268,29.0,0.4,4.643499844425464e+129,22,16
371,2023-06-28 05:32:49+00:00,4.964929447834002,92,14.1,7.431253103599434,52.0,0.574000000000001,4.7060099720106083e+129,22,16
370,2023-06-28 05:42:55+00:00,4.964929447834002,92,14.1,7.431253103599434,52.0,0.6,4.7060099720106083e+129,22,16
369,2023-06-28 05:53:00+00:00,4.964929447834002,92,14.1,7.431253103599434,52.0,0.6,4.7060099720106083e+129,22,16
372,2023-06-28 05:57:58+00:00,4.964929447834002,92,14.1,7.431253103599434,52.0,0.574000000000001,4.7060099720106083e+129,22,17
367,2023-06-28 06:03:08+00:00,4.964929447834002,92,14.1,7.431253103599434,52.0,0.6,4.7060099720106083e+129,22,18
368,2023-06-28 06:13:13+00:00,4.964929447834002,92,14.1,7.431253103599434,52.0,0.6,4.7060099720106083e+129,22,18
366,2023-06-28 06:23:18+00:00,4.964929447834002,92,14.1,7.431253103599434,52.0,0.6,4.7060099720106083e+129,22,18
380,2023-06-28 06:33:22+00:00,4.964929447834002,89,13.6,7.196609767320258,74.0,6.9,4.898515125313875e+129,22,18
377,2023-06-28 06:44:49+00:00,4.964929447834002,89,13.6,7.196609767320258,74.0,6.9,4.898515125313875e+129,22,19
379,2023-06-28 06:53:36+00:00,4.964929447834002,89,13.6,7.196609767320258,74.0,6.9,4.898515125313875e+129,22,18
378,2023-06-28 06:58:24+00:00,4.964929447834002,89,13.6,7.196609767320258,74.0,6.9,4.898515125313875e+129,22,17
381,2023-06-28 07:03:42+00:00,4.964929447834002,89,13.6,7.196609767320258,74.0,6.773999999999988,4.898515125313875e+129,22,17
376,2023-06-28 07:09:28+00:00,4.964929447834002,89,13.6,7.196609767320258,74.0,6.9,4.898515125313875e+129,22,19
375,2023-06-28 07:13:51+00:00,4.964929447834002,89,13.6,7.196609767320258,74.0,6.9,4.898515125313875e+129,22,19
374,2023-06-28 07:24:02+00:00,4.964929447834002,89,13.6,7.196609767320258,74.0,6.9,4.898515125313875e+129,22,21
373,2023-06-28 07:27:53+00:00,4.964929447834002,89,13.6,7.196609767320258,74.0,6.767999999999988,4.898515125313875e+129,22,20
383,2023-06-28 07:34:09+00:00,4.767067815382054,80,11.0,6.431282984710477,97.0,2.1,5.283353879399802e+129,22,21
384,2023-06-28 07:44:14+00:00,4.767067815382054,80,11.0,6.431282984710477,97.0,2.1,5.283353879399802e+129,22,21
388,2023-06-28 07:54:23+00:00,4.767067815382054,80,11.0,6.431282984710477,97.0,2.099999999999996,5.283353879399802e+129,22,21
382,2023-06-28 07:57:55+00:00,4.767067815382054,80,11.0,6.431282984710477,97.0,2.1,5.283353879399802e+129,22,22
386,2023-06-28 08:04:28+00:00,4.767067815382054,80,11.0,6.431282984710477,97.0,2.1,5.283353879399802e+129,22,21
385,2023-06-28 08:14:33+00:00,4.767067815382058,80,11.0,6.431282984710477,97.0,2.1,5.283353879399802e+129,22,21
387,2023-06-28 08:24:39+00:00,4.767067815382054,80,11.0,6.431282984710477,97.0,2.1,5.283353879399802e+129,22,22
395,2023-06-28 08:34:44+00:00,4.923054741576269,75,10.8,6.53834293236297,74.0,0.6,5.0760757422000153e+129,22,22
394,2023-06-28 08:39:14+00:00,4.9259877291961915,75,10.8,6.53834293236297,74.0,0.6,5.0760757422000153e+129,22,22
397,2023-06-28 08:47:55+00:00,4.9259877291961915,75,10.8,6.53834293236297,74.0,0.6,5.0760757422000153e+129,22,21
392,2023-06-28 08:53:08+00:00,4.9259877291961915,75,10.8,6.53834293236297,74.0,0.6,5.0760757422000153e+129,22,22
393,2023-06-28 08:54:59+00:00,4.9259877291961915,75,10.8,6.53834293236297,74.0,0.6,5.0760757422000153e+129,22,22
396,2023-06-28 09:05:04+00:00,4.9259877291961915,75,10.8,6.53834293236297,74.0,0.6,5.0760757422000153e+129,22,22
391,2023-06-28 09:18:30+00:00,4.91502903100166,75,10.8,6.53834293236297,74.0,0.6,5.0760757422000153e+129,22,20
390,2023-06-28 09:20:00+00:00,4.9259877291961915,75,10.8,6.53834293236297,74.0,0.6,5.0760757422000153e+129,22,21
389,2023-06-28 09:28:13+00:00,4.923054741576269,75,10.8,6.53834293236297,74.0,0.6,5.0760757422000153e+129,22,22
398,2023-06-28 09:31:48+00:00,5.266078612575596,68,11.1,7.264056851545017,52.0,0.0,5.121439463732743e+129,22,21
402,2023-06-28 09:39:40+00:00,5.266078612575596,68,11.1,7.264056851545017,52.0,0.0,5.121439463732743e+129,22,21
399,2023-06-28 09:40:01+00:00,5.266078612575596,68,11.1,7.264056851545017,50.96,0.0,5.121439463732743e+129,22,22
